,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,74,Dogecoin,DOGE,dogecoin,1080,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146392776383.70526,146392776383.70526,True,,8,,,,2024-10-16T17:09:00.000Z,0.12593540330202632,2129862032.9799922,63.8605,-0.22395679,9.62674479,15.11688343,26.90300894,21.91206714,5.57242761,18436033334.385277,0.7942,18436033334.39,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
8,1958,TRON,TRX,tron,1050,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86532298183.99893,86532327804.4646,True,,9,71659659264.0,11450612904.794792,,2024-10-16T17:09:00.000Z,0.15979161807914555,328854471.28058475,-16.0467,0.05998978,0.85370059,-0.7400281,7.70300995,17.95899283,19.44246601,13827135942.928297,0.5957,13827140676.03,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
9,11419,Toncoin,TON,toncoin,578,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539170326.0433493,5113296859.733899,True,,10,3414166606.0,17860525815.77898,,2024-10-16T17:09:00.000Z,5.23129884300057,187501422.9693387,-25.6592,-0.23937829,-0.15480737,1.63691744,-3.25149213,-19.33356177,-27.65144749,13283158788.811953,0.5723,26749183946.24,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
10,2010,Cardano,ADA,cardano,1267,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34967190801.543884,44995142608.92816,False,,11,,,,2024-10-16T17:09:00.000Z,0.3539015517128696,301938652.55727077,-21.6117,-0.03071248,-2.12337429,4.12654186,7.01596093,4.76056174,-17.2856203,12374943083.70636,0.5331,15925569827.08,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
11,5805,Avalanche,AVAX,avalanche,787,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406617101.56180984,446620201.56180984,False,,12,,,,2024-10-16T17:09:00.000Z,27.606374087671444,408723057.47545826,-14.8889,0.4832436,-2.64371086,6.98906185,18.20521719,33.83336053,1.85907598,11225223816.160015,0.4835,19759226889.49,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
12,5994,Shiba Inu,SHIB,shiba-inu,884,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267122382607.9,589518343717612.1,False,,13,,,,2024-10-16T17:09:00.000Z,1.8524523740787502e-05,546668025.1726292,-8.1397,-0.33371359,1.91365879,8.65136484,41.54572727,38.17863659,6.39979684,10915892798.242153,0.4703,10920546553.83,,2024-10-16T17:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-16 13:10:50.304427
13,1831,Bitcoin Cash,BCH,bitcoin-cash,934,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19775084.375,19775084.375,False,,14,,,,2024-10-16T17:09:00.000Z,365.11014643249337,455045306.14427584,-28.1923,-0.08309145,2.2718991,12.57431382,16.82281906,5.54634101,-3.35568751,7220083951.871161,0.311,7667313075.08,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
14,1975,Chainlink,LINK,chainlink,1855,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-10-16T17:09:00.000Z,11.190669895514223,247056352.5792814,-32.7803,0.18054361,-1.16464084,5.88843796,6.73108737,10.16984441,-18.08187063,7014871093.349979,0.3022,11190669895.51,,2024-10-16T17:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-16 13:10:50.304427
0,1,Bitcoin,BTC,bitcoin,11776,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19768500.0,19768500.0,False,,1,,,,2024-10-16T17:10:00.000Z,67712.44700722262,43498309583.68755,-5.8476,-0.11997709,1.35716912,9.73897169,17.46664219,13.52365185,6.25525661,1338573508662.2805,57.666,1421961387151.68,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
1,1027,Ethereum,ETH,ethereum,9423,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120386200.1520511,120386200.1520511,True,,2,,,,2024-10-16T17:10:00.000Z,2611.79353002273,18802653098.553432,-11.9199,0.01723111,0.92060873,7.4368438,14.66220909,-0.48470614,-23.39435173,314423898661.1485,13.5463,314423898661.15,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
2,825,Tether USDt,USDT,tether,100424,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,119972176281.55081,121362937383.07553,True,,3,,,,2024-10-16T17:10:00.000Z,0.999941127075253,70045586996.66069,-13.5237,0.01157811,-0.00490361,0.07259173,0.00895856,-0.0438826,-0.01462079,119965113168.64485,5.1681,121355792392.0,,2024-10-16T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-16 13:11:50.606314
3,1839,BNB,BNB,bnb,2259,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931746.0494957,145931746.0494957,False,,4,,,,2024-10-16T17:10:00.000Z,593.8265563458897,1880310317.0009224,-6.4094,-0.30198025,0.30727503,2.76742779,11.93348898,10.46883011,4.25387252,86658146218.11491,3.7335,86658146218.11,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
4,5426,Solana,SOL,solana,767,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,469859606.91042364,586719679.1765794,True,,5,,,,2024-10-16T17:10:00.000Z,154.96175225328906,2615917137.9002447,-19.5155,-0.40412521,0.08421911,10.20634815,19.30212686,9.43785267,-1.35213598,72810267999.88086,3.1367,90919109566.69,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
5,3408,USDC,USDC,usd-coin,22491,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34787390969.88498,34787390969.88498,False,,6,,,,2024-10-16T17:10:00.000Z,1.0000789908852858,7288142637.451068,-10.4693,0.01642774,0.00747024,0.01385493,0.0262755,-0.01160419,0.00073581,34790138856.69447,1.4989,34790138856.69,,2024-10-16T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-16 13:11:50.606314
6,52,XRP,XRP,xrp,1404,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56645058199.0,99987139355.0,False,,7,,,,2024-10-16T17:10:00.000Z,0.5488985049218432,1069244650.6787096,-16.8143,0.04779812,1.13817322,3.14455621,-4.80690348,-3.7522397,-3.46159572,31092387756.6419,1.3395,54889850492.18,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
7,74,Dogecoin,DOGE,dogecoin,1080,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146392776383.70526,146392776383.70526,True,,8,,,,2024-10-16T17:10:00.000Z,0.12570176769104033,2130230073.5462704,63.865,-0.57241809,9.4699903,14.89501078,26.80169791,21.5982724,5.62069644,18401830768.63093,0.7928,18401830768.63,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
8,1958,TRON,TRX,tron,1050,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86532298183.99893,86532327804.4646,True,,9,71659659264.0,11451107351.488054,,2024-10-16T17:10:00.000Z,0.15979851800999004,328854471.28058475,-16.0382,0.07417908,0.85767,-0.73694147,7.74466881,18.00218541,19.48784723,13827733009.801582,0.5957,13827737743.11,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
9,11419,Toncoin,TON,toncoin,578,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539170326.0433493,5113296859.733899,True,,10,3414166606.0,17865720638.216778,,2024-10-16T17:10:00.000Z,5.232820392191716,187516589.80714118,-25.6728,-0.18666787,-0.06174719,1.69348196,-3.1502274,-19.31555628,-27.60557011,13287022261.367725,0.5724,26756964078.95,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
10,2010,Cardano,ADA,cardano,1267,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34967190801.543884,44995142608.92816,False,,11,,,,2024-10-16T17:10:00.000Z,0.3537566996265892,301938652.55727077,-21.6217,-0.09758349,-2.13950308,4.07288732,7.16895287,4.63709825,-17.18273443,12369878013.167393,0.5329,15919051483.2,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
11,5805,Avalanche,AVAX,avalanche,787,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406617101.56180984,446620201.56180984,False,,12,,,,2024-10-16T17:10:00.000Z,27.602132946235155,408723057.47545826,-14.9057,0.46791468,-2.68550999,6.95301249,18.30836721,33.76309862,1.96643784,11223499295.521877,0.4834,19756191297.94,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
12,5994,Shiba Inu,SHIB,shiba-inu,884,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267122382607.9,589518343717612.1,False,,13,,,,2024-10-16T17:10:00.000Z,1.8500342579911497e-05,546668025.1726292,-8.1654,-0.54221991,1.92694689,8.60510189,41.49219039,38.00012952,6.67987684,10901643635.15688,0.4697,10906291315.92,,2024-10-16T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-16 13:11:50.606314
13,1831,Bitcoin Cash,BCH,bitcoin-cash,934,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19775084.375,19775084.375,False,,14,,,,2024-10-16T17:10:00.000Z,365.11854689300867,455045306.14427584,-28.1155,-0.09052376,2.2509824,12.59057443,16.91345526,5.5854086,-3.27327978,7220250071.686641,0.311,7667489484.75,,2024-10-16T17:10:00.000Z,,,,,,2024-10-16 13:11:50.606314
14,1975,Chainlink,LINK,chainlink,1855,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-10-16T17:10:00.000Z,11.189779892830243,247056352.5792814,-32.8014,0.13799135,-1.12285984,5.85215585,6.78821302,10.11964563,-18.00741164,7014313195.193825,0.3021,11189779892.83,,2024-10-16T17:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-16 13:11:50.606314
